epoch,totalError,accuracy
1,0.6381951940505463,0.36082474226804123
2,0.6381913477946735,0.36082474226804123
3,0.6381874703807631,0.36082474226804123
4,0.6381835614248332,0.36082474226804123
5,0.6381796205365301,0.36082474226804123
6,0.6381756473189959,0.36082474226804123
7,0.6381716413687396,0.36082474226804123
8,0.6381676022754893,0.36082474226804123
9,0.6381635296220521,0.36082474226804123
10,0.6381594229841705,0.36082474226804123
11,0.6381552819303605,0.36082474226804123
12,0.6381511060217738,0.36082474226804123
13,0.6381468948120225,0.36082474226804123
14,0.6381426478470268,0.36082474226804123
15,0.6381383646648441,0.36082474226804123
16,0.6381340447954975,0.36082474226804123
17,0.6381296877608014,0.36082474226804123
18,0.6381252930741795,0.36082474226804123
19,0.6381208602404796,0.36082474226804123
20,0.6381163887557845,0.36082474226804123
21,0.6381118781072147,0.36082474226804123
22,0.6381073277727258,0.36082474226804123
23,0.6381027372209106,0.36082474226804123
24,0.638098105910777,0.36082474226804123
25,0.6380934332915359,0.36082474226804123
26,0.6380887188023799,0.36082474226804123
27,0.6380839618722473,0.36082474226804123
28,0.6380791619195891,0.36082474226804123
29,0.6380743183521302,0.36082474226804123
30,0.6380694305666145,0.36082474226804123
31,0.6380644979485469,0.36082474226804123
32,0.6380595198719407,0.36082474226804123
33,0.6380544956990315,0.36082474226804123
34,0.6380494247800095,0.36082474226804123
35,0.6380443064527314,0.36082474226804123
36,0.6380391400424174,0.36082474226804123
37,0.638033924861357,0.36082474226804123
38,0.6380286602085922,0.36082474226804123
39,0.6380233453695959,0.36082474226804123
40,0.6380179796159426,0.36082474226804123
41,0.6380125622049646,0.36082474226804123
42,0.6380070923794068,0.36082474226804123
43,0.6380015693670584,0.36082474226804123
44,0.6379959923803841,0.36082474226804123
45,0.6379903606161466,0.36082474226804123
46,0.637984673255001,0.36082474226804123
47,0.6379789294610932,0.36082474226804123
48,0.6379731283816454,0.36082474226804123
49,0.6379672691465123,0.36082474226804123
50,0.6379613508677493,0.36082474226804123
51,0.6379553726391435,0.36082474226804123
52,0.6379493335357427,0.36082474226804123
53,0.6379432326133689,0.36082474226804123
54,0.6379370689081095,0.36082474226804123
55,0.6379308414358091,0.36082474226804123
56,0.6379245491915152,0.36082474226804123
57,0.6379181911489399,0.36082474226804123
58,0.6379117662598829,0.36082474226804123
59,0.6379052734536416,0.36082474226804123
60,0.6378987116364032,0.36082474226804123
61,0.6378920796906131,0.36082474226804123
62,0.6378853764743292,0.36082474226804123
63,0.6378786008205453,0.36082474226804123
64,0.6378717515365058,0.36082474226804123
65,0.637864827402983,0.36082474226804123
66,0.6378578271735338,0.36082474226804123
67,0.6378507495737418,0.36082474226804123
68,0.6378435933004197,0.36082474226804123
69,0.6378363570207921,0.36082474226804123
70,0.6378290393716453,0.36082474226804123
71,0.6378216389584567,0.36082474226804123
72,0.6378141543544825,0.36082474226804123
73,0.6378065840998199,0.36082474226804123
74,0.6377989267004379,0.36082474226804123
75,0.6377911806271658,0.36082474226804123
76,0.6377833443146541,0.36082474226804123
77,0.6377754161602965,0.36082474226804123
78,0.6377673945231054,0.36082474226804123
79,0.6377592777225565,0.36082474226804123
80,0.637751064037389,0.36082474226804123
81,0.6377427517043532,0.36082474226804123
82,0.6377343389169238,0.36082474226804123
83,0.6377258238239569,0.36082474226804123
84,0.6377172045283012,0.36082474226804123
85,0.637708479085354,0.36082474226804123
86,0.6376996455015645,0.36082474226804123
87,0.637690701732875,0.36082474226804123
