epoch,totalError,accuracy
1,0.5005072757495904,0.49714285714285716
2,0.5004505902127517,0.49714285714285716
3,0.5003910912004271,0.49714285714285716
4,0.5003285639752159,0.49714285714285716
5,0.500262771398116,0.49714285714285716
6,0.500193450932547,0.49714285714285716
7,0.5001203111549188,0.49714285714285716
8,0.5000430276743867,0.49714285714285716
9,0.49996123834180944,0.49714285714285716
10,0.49987453759936157,0.49714285714285716
11,0.4997824697856537,0.49714285714285716
12,0.4996845211642739,0.49714285714285716
13,0.4995801103828975,0.49714285714285716
14,0.4994685769908007,0.49714285714285716
15,0.49934916753842484,0.49714285714285716
16,0.49922101864441343,0.49714285714285716
17,0.4990831362306378,0.49714285714285716
18,0.4989343698758458,0.49714285714285716
19,0.4987733808974773,0.49714285714285716
20,0.4985986023002675,0.49714285714285716
21,0.49840818807243303,0.49714285714285716
22,0.4981999483793395,0.49714285714285716
23,0.4979712658688961,0.49714285714285716
24,0.4977189863575603,0.49714285714285716
25,0.49743927428577533,0.49714285714285716
26,0.4971274189913546,0.49714285714285716
27,0.49677757117969534,0.49714285714285716
28,0.4963823784987507,0.49714285714285716
29,0.4959324722942523,0.49714285714285716
30,0.495415729841208,0.49714285714285716
31,0.4948161891355449,0.49714285714285716
32,0.49411241039762055,0.49714285714285716
33,0.4932749272114272,0.49714285714285716
34,0.4922621424277217,0.49714285714285716
35,0.49101344864761665,0.49714285714285716
36,0.4894371352412472,0.49714285714285716
37,0.48738788590903587,0.49714285714285716
38,0.48462190228106133,0.49714285714285716
39,0.4806993865180216,0.49714285714285716
40,0.4747484498411647,0.49714285714285716
41,0.4648099155320475,0.49714285714285716
42,0.4457039627057861,0.49714285714285716
43,0.40174306921242037,0.49714285714285716
44,0.3142185989524694,0.49714285714285716
45,0.2732017433471142,0.49714285714285716
46,0.2683507957963699,0.49714285714285716
47,0.26628514442835144,0.4685714285714286
48,0.2643294690515764,0.4685714285714286
49,0.26238445836789226,0.4685714285714286
50,0.26045329551419355,0.4685714285714286
51,0.2585379527955821,0.4685714285714286
52,0.25663899364616305,0.4685714285714286
53,0.25475661354445056,0.4685714285714286
54,0.25289091748282944,0.4828571428571429
55,0.25104198228560926,0.4942857142857143
56,0.2492098702199382,0.4942857142857143
57,0.24739463211487564,0.5028571428571429
58,0.2455963082675733,0.5028571428571429
59,0.24381492888969347,0.52
60,0.24205051445932238,0.5285714285714286
61,0.2403030760531395,0.5571428571428572
62,0.23857261567365953,0.5657142857142857
63,0.2368591265741699,0.5914285714285714
64,0.2351625935815261,0.6114285714285714
