epoch,totalError,accuracy
1,0.637790128960263,0.36082474226804123
2,0.6377091468054983,0.36082474226804123
3,0.6376178482755107,0.36082474226804123
4,0.637514108466477,0.36082474226804123
5,0.6373951728601422,0.36082474226804123
6,0.6372574047198168,0.36082474226804123
7,0.6370958999931373,0.36082474226804123
8,0.636903880749021,0.36082474226804123
9,0.6366717025662656,0.36082474226804123
10,0.6363851547382944,0.36082474226804123
11,0.6360223853202093,0.36082474226804123
12,0.6355479486528436,0.36082474226804123
13,0.6349002482035818,0.36082474226804123
14,0.6339618723023238,0.36082474226804123
15,0.6324776141741931,0.36082474226804123
16,0.6297677326998891,0.36082474226804123
17,0.6232183459349568,0.36082474226804123
18,0.5857691382087191,0.36082474226804123
19,0.12938211113200287,0.8597938144329897
20,0.10201846786082043,0.9010309278350516
21,0.0893818923223406,0.9257731958762887
22,0.08203515515751242,0.9381443298969072
23,0.0770005370573363,0.9402061855670103
24,0.07316078274405595,0.9402061855670103
25,0.07003462466687632,0.9422680412371134
26,0.06738723961300562,0.9422680412371134
27,0.0650893142468431,0.9463917525773196
28,0.06305992384838527,0.9443298969072165
29,0.06124313963789981,0.9443298969072165
30,0.05959844928880396,0.9463917525773196
31,0.05809589440701644,0.9463917525773196
32,0.05671289996857606,0.9463917525773196
33,0.05543207659961266,0.9463917525773196
34,0.05423972639496486,0.9505154639175257
35,0.053124837414094905,0.9505154639175257
36,0.05207839937603344,0.9505154639175257
37,0.05109292724885717,0.9505154639175257
38,0.05016212136115872,0.9505154639175257
39,0.04928061968601659,0.9505154639175257
40,0.048443814219267134,0.9505154639175257
41,0.047647713109032055,0.9525773195876288
42,0.04688883616158836,0.954639175257732
43,0.04616413512823562,0.954639175257732
44,0.04547093262801658,0.9567010309278351
45,0.04480687515260469,0.9587628865979382
46,0.04416989660388127,0.9587628865979382
47,0.04355818940726365,0.9587628865979382
48,0.04297018056275587,0.9587628865979382
49,0.042404510175453484,0.9587628865979382
50,0.04186001019418143,0.9587628865979382
51,0.04133568143292249,0.9608247422680413
52,0.04083066757959246,0.9608247422680413
53,0.04034422585402832,0.9608247422680413
54,0.03987569516880905,0.9608247422680413
55,0.039424463825660276,0.9628865979381444
56,0.038989939601495806,0.9608247422680413
57,0.038571525230332054,0.9608247422680413
58,0.038168601648374295,0.9608247422680413
59,0.037780520095740504,0.9608247422680413
60,0.037406602649659185,0.9608247422680413
61,0.037046149459864855,0.9628865979381444
62,0.036698450203753064,0.9628865979381444
63,0.03636279717666986,0.9628865979381444
64,0.03603849785710842,0.9628865979381444
65,0.035724885491919864,0.9649484536082474
66,0.03542132698632275,0.9670103092783505
67,0.035127227988652344,0.9670103092783505
68,0.03484203545963786,0.9670103092783505
69,0.03456523821671936,0.9670103092783505
70,0.034296365992850526,0.9690721649484536
71,0.03403498750394273,0.9690721649484536
72,0.03378070792887951,0.9690721649484536
73,0.03353316610509151,0.9690721649484536
74,0.033292031650559196,0.9690721649484536
75,0.03305700214835658,0.9690721649484536
76,0.032827800474036994,0.9690721649484536
77,0.032604172307278405,0.9690721649484536
78,0.03238588384381698,0.9690721649484536
79,0.03217271970825345,0.9690721649484536
80,0.03196448105971636,0.9690721649484536
81,0.03176098387821601,0.9690721649484536
82,0.03156205741805931,0.9690721649484536
83,0.03136754281472211,0.9690721649484536
84,0.03117729183233224,0.9690721649484536
85,0.030991165739930455,0.9690721649484536
86,0.030809034305707268,0.9690721649484536
87,0.03063077489933316,0.9690721649484536
88,0.030456271693279136,0.9690721649484536
89,0.030285414954666343,0.9690721649484536
90,0.03011810041971092,0.9690721649484536
91,0.029954228743278462,0.9690721649484536
92,0.029793705016466,0.9690721649484536
93,0.029636438345489933,0.9690721649484536
94,0.0294823414855308,0.9670103092783505
95,0.02933133052353718,0.9670103092783505
96,0.02918332460436712,0.9670103092783505
97,0.029038245695019994,0.9670103092783505
98,0.02889601838210104,0.9670103092783505
99,0.02875656969805328,0.9670103092783505
100,0.028619828972087587,0.9670103092783505
101,0.028485727702136397,0.9670103092783505
102,0.028354199444541463,0.9670103092783505
103,0.028225179718560957,0.9670103092783505
104,0.028098605923142363,0.9690721649484536
105,0.02797441726374105,0.9690721649484536
106,0.027852554687284432,0.9711340206185567
