epoch,totalError,accuracy
1,0.5027456889441241,0.49714285714285716
2,0.5027444999702184,0.49714285714285716
3,0.5027432851447591,0.49714285714285716
4,0.5027420436130609,0.49714285714285716
5,0.5027407744822909,0.49714285714285716
6,0.5027394768193182,0.49714285714285716
7,0.5027381496484084,0.49714285714285716
8,0.5027367919487676,0.49714285714285716
9,0.5027354026519021,0.49714285714285716
10,0.502733980638803,0.49714285714285716
11,0.5027325247369219,0.49714285714285716
12,0.5027310337169218,0.49714285714285716
13,0.5027295062892028,0.49714285714285716
14,0.5027279411001564,0.49714285714285716
15,0.502726336728139,0.49714285714285716
16,0.5027246916791458,0.49714285714285716
17,0.5027230043821383,0.49714285714285716
18,0.502721273184013,0.49714285714285716
19,0.5027194963441688,0.49714285714285716
20,0.5027176720286335,0.49714285714285716
21,0.5027157983037138,0.49714285714285716
22,0.5027138731291213,0.49714285714285716
23,0.5027118943505141,0.49714285714285716
24,0.5027098596914147,0.49714285714285716
25,0.5027077667444164,0.49714285714285716
26,0.5027056129616315,0.49714285714285716
27,0.5027033956442816,0.49714285714285716
28,0.5027011119313535,0.49714285714285716
29,0.5026987587872102,0.49714285714285716
30,0.5026963329880548,0.49714285714285716
31,0.5026938311071072,0.49714285714285716
32,0.5026912494983639,0.49714285714285716
33,0.5026885842787691,0.49714285714285716
34,0.502685831308613,0.49714285714285716
35,0.5026829861699592,0.49714285714285716
36,0.5026800441428463,0.49714285714285716
37,0.5026770001790177,0.49714285714285716
38,0.5026738488728504,0.49714285714285716
39,0.5026705844291334,0.49714285714285716
40,0.5026672006273044,0.49714285714285716
41,0.5026636907816666,0.49714285714285716
42,0.5026600476970511,0.49714285714285716
43,0.5026562636193082,0.49714285714285716
44,0.5026523301799103,0.49714285714285716
45,0.5026482383338318,0.49714285714285716
46,0.5026439782897191,0.49714285714285716
47,0.5026395394312464,0.49714285714285716
48,0.5026349102282885,0.49714285714285716
49,0.5026300781363728,0.49714285714285716
50,0.5026250294825365,0.49714285714285716
51,0.5026197493354232,0.49714285714285716
52,0.5026142213569903,0.49714285714285716
53,0.5026084276327405,0.49714285714285716
54,0.5026023484767412,0.49714285714285716
55,0.5025959622069602,0.49714285714285716
56,0.5025892448855033,0.49714285714285716
57,0.5025821700171834,0.49714285714285716
58,0.5025747081984101,0.49714285714285716
59,0.5025668267065678,0.49714285714285716
60,0.5025584890177772,0.49714285714285716
61,0.502549654238024,0.49714285714285716
62,0.5025402764289194,0.49714285714285716
63,0.5025303038046176,0.49714285714285716
64,0.5025196777701912,0.49714285714285716
65,0.502508331763696,0.49714285714285716
66,0.5024961898535278,0.49714285714285716
67,0.5024831650285024,0.49714285714285716
68,0.5024691570991315,0.49714285714285716
69,0.502454050102872,0.49714285714285716
70,0.502437709070914,0.49714285714285716
71,0.5024199759653682,0.49714285714285716
72,0.5024006645273299,0.49714285714285716
73,0.5023795536792062,0.49714285714285716
74,0.502356378984649,0.49714285714285716
75,0.5023308214643735,0.49714285714285716
76,0.5023024927606147,0.49714285714285716
77,0.5022709151791669,0.49714285714285716
78,0.5022354944192421,0.49714285714285716
79,0.502195481661861,0.49714285714285716
80,0.5021499198345569,0.49714285714285716
81,0.5020975657702058,0.49714285714285716
82,0.5020367746233756,0.49714285714285716
83,0.5019653233166251,0.49714285714285716
84,0.5018801318792383,0.49714285714285716
85,0.5017768064409283,0.49714285714285716
86,0.50164885483815,0.49714285714285716
87,0.5014862641960812,0.49714285714285716
88,0.5012727403584674,0.49714285714285716
89,0.5009798684691621,0.49714285714285716
90,0.5005532787311946,0.49714285714285716
91,0.49987429880411244,0.49714285714285716
92,0.49862540120641274,0.49714285714285716
93,0.49557928503035337,0.49714285714285716
94,0.4778313119548983,0.49714285714285716
95,0.28437550758976926,0.5028571428571429
96,0.2669888020738577,0.5028571428571429
97,0.25030951746424707,0.5028571428571429
98,0.23460890213202804,0.5057142857142857
99,0.22003781709337614,0.5314285714285715
100,0.20665837719752997,0.5685714285714286
101,0.19446615667312464,0.6485714285714286
102,0.18341179946234348,0.7257142857142858
103,0.17341905004805366,0.7571428571428571
104,0.16439831578607988,0.7828571428571428
105,0.15625604952875527,0.8057142857142857
106,0.14890074205894155,0.8342857142857143
107,0.1422464065418305,0.8457142857142858
108,0.13621433233816982,0.8514285714285714
109,0.1307337149047469,0.8628571428571429
110,0.12574160002278814,0.8714285714285714
111,0.12118244138774559,0.8857142857142857
112,0.1170074661581363,0.8971428571428571
113,0.1131739694538551,0.9
