epoch,totalError,accuracy
1,0.6387065691776237,0.36082474226804123
2,0.6386983822824416,0.36082474226804123
3,0.6386898982423822,0.36082474226804123
4,0.6386811004471421,0.36082474226804123
5,0.6386719710192164,0.36082474226804123
6,0.6386624906903338,0.36082474226804123
7,0.6386526386631363,0.36082474226804123
8,0.6386423924559603,0.36082474226804123
9,0.6386317277282928,0.36082474226804123
10,0.6386206180840048,0.36082474226804123
11,0.6386090348490044,0.36082474226804123
12,0.638596946819313,0.36082474226804123
13,0.6385843199748984,0.36082474226804123
14,0.6385711171536631,0.36082474226804123
15,0.6385572976789694,0.36082474226804123
16,0.6385428169327774,0.36082474226804123
17,0.6385276258648654,0.36082474226804123
18,0.6385116704266892,0.36082474226804123
19,0.6384948909159744,0.36082474226804123
20,0.6384772212151613,0.36082474226804123
21,0.6384585879030532,0.36082474226804123
22,0.6384389092142905,0.36082474226804123
23,0.6384180938152815,0.36082474226804123
24,0.6383960393576155,0.36082474226804123
25,0.6383726307601976,0.36082474226804123
26,0.6383477381587177,0.36082474226804123
27,0.6383212144446636,0.36082474226804123
28,0.6382928922945056,0.36082474226804123
29,0.6382625805612114,0.36082474226804123
30,0.6382300598621327,0.36082474226804123
31,0.6381950771460078,0.36082474226804123
32,0.6381573389518872,0.36082474226804123
33,0.6381165029763973,0.36082474226804123
34,0.6380721674314374,0.36082474226804123
35,0.6380238574845414,0.36082474226804123
36,0.63797100780221,0.36082474226804123
37,0.6379129398208895,0.36082474226804123
38,0.6378488317851599,0.36082474226804123
39,0.6377776787113622,0.36082474226804123
40,0.6376982380806325,0.36082474226804123
41,0.6376089549380815,0.36082474226804123
42,0.6375078566502695,0.36082474226804123
43,0.6373924019078808,0.36082474226804123
44,0.6372592588952477,0.36082474226804123
45,0.6371039704755633,0.36082474226804123
46,0.6369204328585882,0.36082474226804123
47,0.6367000538223347,0.36082474226804123
48,0.636430333920596,0.36082474226804123
49,0.6360923487225532,0.36082474226804123
50,0.6356559900874282,0.36082474226804123
51,0.635070232359136,0.36082474226804123
52,0.634241082370151,0.36082474226804123
53,0.6329742806044423,0.36082474226804123
54,0.6307943623663601,0.36082474226804123
55,0.6261739894882111,0.36082474226804123
56,0.6109385567383349,0.36082474226804123
57,0.19385648701241157,0.7030927835051546
58,0.11410355079195378,0.8886597938144329
59,0.09659441460704589,0.9134020618556701
