epoch,totalError,accuracy
1,0.502463106057542,0.49714285714285716
2,0.5022175070287223,0.49714285714285716
3,0.5011372846510327,0.49714285714285716
4,0.4096470132024498,0.5028571428571429
5,0.3009526512769326,0.5028571428571429
6,0.2315636028023591,0.5342857142857143
7,0.19279089233654143,0.6571428571428571
8,0.16754562692055688,0.7
9,0.14952356291390173,0.74
10,0.13589605054731604,0.7714285714285715
11,0.12516391215957123,0.7942857142857143
12,0.11645189613554602,0.82
13,0.10921192231371277,0.8285714285714286
14,0.10308159707608319,0.8485714285714285
15,0.09781081581809602,0.8685714285714285
16,0.09322093876977314,0.88
17,0.08918071988868399,0.8828571428571429
18,0.08559141671886292,0.8857142857142857
19,0.08237721120412202,0.8857142857142857
20,0.07947884423628016,0.8828571428571429
21,0.07684926874137092,0.88
22,0.07445061069911314,0.8857142857142857
23,0.0722520003537272,0.8857142857142857
24,0.07022799577517473,0.8942857142857142
25,0.0683574178540415,0.8971428571428571
26,0.06662247627775784,0.8971428571428571
27,0.0650081047005263,0.8971428571428571
28,0.063501448583677,0.8971428571428571
29,0.062091466010539026,0.8971428571428571
30,0.060768613182382955,0.8971428571428571
31,0.05952459415076715,0.9
